id,gloss,replacement,stem,part_of_speech,speaker_id,utterance_id,token_order,corpus_id,transcript_id,speaker_code,speaker_name,speaker_role,target_child_id,target_child_age,target_child_name,target_child_sex,utterance_type,collection_id,collection_name,english,prefix,suffix,num_morphemes,language,corpus_name,clitic
3987770,go,,go,v,2949,1013355,3,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3987871,going,,go,part,2949,1013370,4,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,question,3,Eng-NA,,,PRESP,2,eng,Brown,
3987938,going,,go,part,2949,1013396,2,36,3315,CHI,Adam,Target_Child,2949,50.559559744553276,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3988122,goes,,go,v,2949,1013437,3,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3988239,goes,,go,v,2949,1013464,4,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3988290,going,,go,n:gerund,2949,1013480,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3988404,go,,go,v,2949,1013490,6,36,3305,CHI,Adam,Target_Child,2949,43.23086716359679,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3988477,going,,go,part,2949,1013512,4,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,question,3,Eng-NA,,,PRESP,2,eng,Brown,
3988539,go,,go,v,2949,1013530,4,36,3312,CHI,Adam,Target_Child,2949,47.46093348939403,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3988588,going,,go,part,2949,1013538,3,36,3305,CHI,Adam,Target_Child,2949,43.23086716359679,Adam,male,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
3988691,go,,go,v,2949,1013565,4,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3988778,going,,go,part,2949,1013589,3,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3988809,go,,go,v,2949,1013592,4,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3988908,goes,,go,v,2949,1013618,2,36,3315,CHI,Adam,Target_Child,2949,50.559559744553276,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3988912,goes,,go,v,2949,1013617,4,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3988930,going,,go,part,2949,1013622,3,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3989241,go,,go,v,2949,1013678,5,36,3315,CHI,Adam,Target_Child,2949,50.559559744553276,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3989253,going,,go,n:gerund,2949,1013686,3,36,3314,CHI,Adam,Target_Child,2949,49.493829442083,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3989389,go,,go,v,2949,1013706,5,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3989394,going,,go,n:gerund,2949,1013723,2,36,3314,CHI,Adam,Target_Child,2949,49.493829442083,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3989477,goes,,go,v,2949,1013741,2,36,3307,CHI,Adam,Target_Child,2949,44.46087188648637,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3989837,going,,go,part,2949,1013827,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3989957,goes,,go,v,2949,1013860,2,36,3313,CHI,Adam,Target_Child,2949,48.46095402369659,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3989966,going,,go,n:gerund,2949,1013866,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3989971,go,,go,v,2949,1013862,3,36,3319,CHI,Adam,Target_Child,2949,53.36249204295776,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3990033,goes,,go,v,2949,1013876,2,36,3313,CHI,Adam,Target_Child,2949,48.46095402369659,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3990041,go,,go,v,2949,1013867,4,36,3303,CHI,Adam,Target_Child,2949,41.95363354483665,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3990120,go,,go,v,2949,1013892,3,36,3307,CHI,Adam,Target_Child,2949,44.46087188648637,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3990148,goes,,go,v,2949,1013905,2,36,3313,CHI,Adam,Target_Child,2949,48.46095402369659,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3990280,going,,go,part,2949,1013932,3,36,3313,CHI,Adam,Target_Child,2949,48.46095402369659,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3990371,going,,go,part,2949,1013948,2,36,3313,CHI,Adam,Target_Child,2949,48.46095402369659,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3990402,go,,go,v,2949,1013951,4,36,3318,CHI,Adam,Target_Child,2949,52.42818127682293,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3990493,go,,go,v,2949,1013980,4,36,3301,CHI,Adam,Target_Child,2949,41.03369679048851,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3990561,going,,go,part,2949,1014001,2,36,3317,CHI,Adam,Target_Child,2949,52.03392266781659,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3990585,going,,go,part,2949,1014004,2,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3990631,goes,,go,v,2949,1014011,4,36,3313,CHI,Adam,Target_Child,2949,48.46095402369659,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3990638,going,,go,part,2949,1014019,2,36,3304,CHI,Adam,Target_Child,2949,42.29655639746196,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3990711,going,,go,part,2949,1014027,4,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,question,3,Eng-NA,,,PRESP,2,eng,Brown,
3990728,go,,go,v,2949,1014013,9,36,3315,CHI,Adam,Target_Child,2949,50.559559744553276,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3990769,went,,go,v,2949,1014048,3,36,3296,CHI,Adam,Target_Child,2949,38.69073286925809,Adam,male,trail off,3,Eng-NA,,,PAST,2,eng,Brown,
3990920,goes,,go,v,2949,1014083,2,36,3315,CHI,Adam,Target_Child,2949,50.559559744553276,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3990954,go,,go,v,2949,1014081,4,36,3307,CHI,Adam,Target_Child,2949,44.46087188648637,Adam,male,trail off,3,Eng-NA,,,,1,eng,Brown,
3991083,goes,,go,v,2949,1014104,5,36,3315,CHI,Adam,Target_Child,2949,50.559559744553276,Adam,male,question,3,Eng-NA,,,3S,2,eng,Brown,
3991216,go,,go,v,2949,1014151,2,36,3313,CHI,Adam,Target_Child,2949,48.46095402369659,Adam,male,trail off,3,Eng-NA,,,,1,eng,Brown,
3991423,going,,go,n:gerund,2949,1014203,2,36,3306,CHI,Adam,Target_Child,2949,44.03375839339617,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3991666,going,,go,part,2949,1014247,5,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3991742,go,,go,v,2949,1014280,2,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3991844,gone,,go,part,2949,1014305,1,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,trail off,3,Eng-NA,,,PASTP,2,eng,Brown,
3991902,going,,go,part,2949,1014316,2,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3991983,going,,go,part,2949,1014339,2,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3992086,going,,go,n:gerund,2949,1014370,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
3992146,goes,,go,v,2949,1014388,2,36,3306,CHI,Adam,Target_Child,2949,44.03375839339617,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3992475,going,,go,part,2949,1014474,2,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3992536,went,,go,v,2949,1014495,1,36,3305,CHI,Adam,Target_Child,2949,43.23086716359679,Adam,male,declarative,3,Eng-NA,,,PAST,2,eng,Brown,
3992644,go,,go,v,2949,1014505,3,36,3297,CHI,Adam,Target_Child,2949,39.132220374134995,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3992702,going,,go,part,2949,1014518,2,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3993073,go,,go,v,2949,1014610,3,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3993147,go,,go,v,2949,1014626,3,36,3307,CHI,Adam,Target_Child,2949,44.46087188648637,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3993436,goes,,go,v,2949,1014707,1,36,3312,CHI,Adam,Target_Child,2949,47.46093348939403,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3993490,going,,go,part,2949,1014717,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3993642,going,,go,n:gerund,2949,1014750,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3993649,going,,go,part,2949,1014752,3,36,3303,CHI,Adam,Target_Child,2949,41.95363354483665,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3993686,goes,,go,v,2949,1014762,3,36,3304,CHI,Adam,Target_Child,2949,42.29655639746196,Adam,male,trail off,3,Eng-NA,,,3S,2,eng,Brown,
3993690,going,,go,part,2949,1014757,4,36,3296,CHI,Adam,Target_Child,2949,38.69073286925809,Adam,male,question,3,Eng-NA,,,PRESP,2,eng,Brown,
3993860,go,,go,v,2949,1014800,3,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3994031,go,,go,v,2949,1014837,3,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3994057,going,,go,part,2949,1014848,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3994220,going,,go,n:gerund,2949,1014883,2,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3994405,go,,go,v,2949,1014931,2,36,3297,CHI,Adam,Target_Child,2949,39.132220374134995,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3994553,go,,go,v,2949,1014961,3,36,3297,CHI,Adam,Target_Child,2949,39.132220374134995,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3994614,go,,go,v,2949,1014971,4,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3994853,go,,go,v,2949,1015031,2,36,3314,CHI,Adam,Target_Child,2949,49.493829442083,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3994912,went,,go,v,2949,1015039,3,36,3297,CHI,Adam,Target_Child,2949,39.132220374134995,Adam,male,trail off,3,Eng-NA,,,PAST,2,eng,Brown,
3994950,goes,,go,v,2949,1015038,4,36,3304,CHI,Adam,Target_Child,2949,42.29655639746196,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3995106,go,,go,v,2949,1015075,5,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3995324,going,,go,part,2949,1015120,3,36,3305,CHI,Adam,Target_Child,2949,43.23086716359679,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3995424,going,,go,part,2949,1015146,2,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3995654,going,,go,part,2949,1015195,3,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
3995819,go,,go,v,2949,1015230,3,36,3312,CHI,Adam,Target_Child,2949,47.46093348939403,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3995880,going,,go,part,2949,1015246,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
3995921,going,,go,part,2949,1015254,2,36,3301,CHI,Adam,Target_Child,2949,41.03369679048851,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3995943,going,,go,part,2949,1015250,2,36,3296,CHI,Adam,Target_Child,2949,38.69073286925809,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3996048,go,,go,v,2949,1015276,4,36,3307,CHI,Adam,Target_Child,2949,44.46087188648637,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3996073,go,,go,v,2949,1015280,4,36,3309,CHI,Adam,Target_Child,2949,45.52660218895665,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3996080,go,,go,v,2949,1015283,4,36,3296,CHI,Adam,Target_Child,2949,38.69073286925809,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3996350,going,,go,part,2949,1015342,3,36,3303,CHI,Adam,Target_Child,2949,41.95363354483665,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3996363,go,,go,v,2949,1015341,4,36,3296,CHI,Adam,Target_Child,2949,38.69073286925809,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3996382,go,,go,v,2949,1015341,5,36,3296,CHI,Adam,Target_Child,2949,38.69073286925809,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3996496,going,,go,part,2949,1015381,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3996500,go,,go,v,2949,1015372,5,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3996624,go,,go,v,2949,1015395,3,36,3313,CHI,Adam,Target_Child,2949,48.46095402369659,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3996656,going,,go,part,2949,1015406,3,36,3317,CHI,Adam,Target_Child,2949,52.03392266781659,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3996780,going,,go,part,2949,1015440,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3996812,go,,go,v,2949,1015448,3,36,3308,CHI,Adam,Target_Child,2949,44.85513049549272,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3996844,going,,go,part,2949,1015461,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3996920,going,,go,part,2949,1015472,2,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3996961,going,,go,part,2949,1015491,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3996995,go,,go,v,2949,1015488,4,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3997002,going,,go,n:gerund,2949,1015504,2,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3997003,go,,go,v,2949,1015503,2,36,3308,CHI,Adam,Target_Child,2949,44.85513049549272,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3997035,went,,go,v,2949,1015507,3,36,3296,CHI,Adam,Target_Child,2949,38.69073286925809,Adam,male,question,3,Eng-NA,,,PAST,2,eng,Brown,
3997079,going,,go,part,2949,1015515,3,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3997108,go,,go,v,2949,1015520,3,36,3301,CHI,Adam,Target_Child,2949,41.03369679048851,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3997139,go,,go,v,2949,1015534,2,36,3308,CHI,Adam,Target_Child,2949,44.85513049549272,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3997192,goes,,go,v,2949,1015552,2,36,3301,CHI,Adam,Target_Child,2949,41.03369679048851,Adam,male,trail off,3,Eng-NA,,,3S,2,eng,Brown,
3997260,going,,go,n:gerund,2949,1015568,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
3997332,going,,go,part,2949,1015584,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3997357,go,,go,v,2949,1015584,4,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3997381,going,,go,part,2949,1015599,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3997383,go,,go,v,2949,1015598,3,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3997389,goes,,go,v,2949,1015602,2,36,3301,CHI,Adam,Target_Child,2949,41.03369679048851,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3997433,going,,go,n:gerund,2949,1015609,3,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3997553,going,,go,n:gerund,2949,1015637,2,36,3296,CHI,Adam,Target_Child,2949,38.69073286925809,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3997594,goes,,go,v,2949,1015647,3,36,3301,CHI,Adam,Target_Child,2949,41.03369679048851,Adam,male,question,3,Eng-NA,,,3S,2,eng,Brown,
3997613,going,,go,n:gerund,2949,1015654,2,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3997647,go,,go,v,2949,1015660,3,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3997843,going,,go,part,2949,1015703,3,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3997908,goes,,go,v,2949,1015707,5,36,3314,CHI,Adam,Target_Child,2949,49.493829442083,Adam,male,declarative,3,Eng-NA,,,3S,2,eng,Brown,
3997942,going,,go,part,2949,1015722,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3998027,goes,,go,v,2949,1015733,4,36,3314,CHI,Adam,Target_Child,2949,49.493829442083,Adam,male,question,3,Eng-NA,,,3S,2,eng,Brown,
3998089,going,,go,n:gerund,2949,1015757,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3998189,going,,go,n:gerund,2949,1015782,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3998335,going,,go,n:gerund,2949,1015814,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3998342,go,,go,v,2949,1015803,5,36,3305,CHI,Adam,Target_Child,2949,43.23086716359679,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3998369,going,,go,part,2949,1015822,2,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3998477,going,,go,n:gerund,2949,1015842,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3998583,go,,go,v,2949,1015872,1,36,3304,CHI,Adam,Target_Child,2949,42.29655639746196,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3998638,go,,go,v,2949,1015884,1,36,3304,CHI,Adam,Target_Child,2949,42.29655639746196,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3998646,go,,go,v,2949,1015876,3,36,3309,CHI,Adam,Target_Child,2949,45.52660218895665,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3998687,go,,go,v,2949,1015886,2,36,3310,CHI,Adam,Target_Child,2949,46.49376783917534,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3998791,go,,go,v,2949,1015910,3,36,3296,CHI,Adam,Target_Child,2949,38.69073286925809,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3998882,go,,go,v,2949,1015920,4,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,question,3,Eng-NA,,,,1,eng,Brown,
3998971,going,,go,n:gerund,2949,1015953,2,36,3303,CHI,Adam,Target_Child,2949,41.95363354483665,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3998984,go,,go,v,2949,1015953,3,36,3303,CHI,Adam,Target_Child,2949,41.95363354483665,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3999128,going,,go,part,2949,1015994,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
3999260,going,,go,n:gerund,2949,1016023,3,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3999355,going,,go,n:gerund,2949,1016038,3,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3999502,going,,go,part,2949,1016088,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3999616,going,,go,n:gerund,2949,1016107,3,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3999639,going,,go,part,2949,1016122,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
3999663,going,,go,part,2949,1016130,2,36,3306,CHI,Adam,Target_Child,2949,44.03375839339617,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3999777,go,,go,v,2949,1016158,3,36,3308,CHI,Adam,Target_Child,2949,44.85513049549272,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
3999821,going,,go,part,2949,1016172,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3999950,going,,go,part,2949,1016202,3,36,3314,CHI,Adam,Target_Child,2949,49.493829442083,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
3999987,going,,go,part,2949,1016210,2,36,3298,CHI,Adam,Target_Child,2949,39.59218875130906,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4000043,going,,go,part,2949,1016221,3,36,3317,CHI,Adam,Target_Child,2949,52.03392266781659,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4000121,go,,go,v,2949,1016230,7,36,3314,CHI,Adam,Target_Child,2949,49.493829442083,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
4000162,going,,go,part,2949,1016254,2,36,3315,CHI,Adam,Target_Child,2949,50.559559744553276,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4000172,go,,go,v,2949,1016264,1,36,3314,CHI,Adam,Target_Child,2949,49.493829442083,Adam,male,imperative_emphatic,3,Eng-NA,,,,1,eng,Brown,
4000217,go,,go,v,2949,1016265,4,36,3312,CHI,Adam,Target_Child,2949,47.46093348939403,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
4000247,go,,go,v,2949,1016261,3,36,3308,CHI,Adam,Target_Child,2949,44.85513049549272,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
4000251,going,,go,part,2949,1016273,4,36,3301,CHI,Adam,Target_Child,2949,41.03369679048851,Adam,male,question,3,Eng-NA,,,PRESP,2,eng,Brown,
4000265,going,,go,part,2949,1016282,2,36,3314,CHI,Adam,Target_Child,2949,49.493829442083,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4000293,going,,go,n:gerund,2949,1016284,2,36,3304,CHI,Adam,Target_Child,2949,42.29655639746196,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4000374,going,,go,part,2949,1016309,2,36,3297,CHI,Adam,Target_Child,2949,39.132220374134995,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4000500,going,,go,n:gerund,2949,1016343,2,36,3307,CHI,Adam,Target_Child,2949,44.46087188648637,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4000629,go,,go,v,2949,1016362,5,36,3314,CHI,Adam,Target_Child,2949,49.493829442083,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
4000720,go,,go,v,2949,1016399,3,36,3308,CHI,Adam,Target_Child,2949,44.85513049549272,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
4000751,going,,go,n:gerund,2949,1016355,11,36,3300,CHI,Adam,Target_Child,2949,40.59220928561162,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4000850,go,,go,v,2949,1016416,5,36,3308,CHI,Adam,Target_Child,2949,44.85513049549272,Adam,male,declarative,3,Eng-NA,,,,1,eng,Brown,
4000932,going,,go,part,2949,1016449,2,36,3302,CHI,Adam,Target_Child,2949,41.49366516766258,Adam,male,trail off,3,Eng-NA,,,PRESP,2,eng,Brown,
4001004,going,,go,part,2949,1016467,2,36,3307,CHI,Adam,Target_Child,2949,44.46087188648637,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
4001039,going,,go,n:gerund,2949,1016475,2,36,3299,CHI,Adam,Target_Child,2949,40.033676256185956,Adam,male,declarative,3,Eng-NA,,,PRESP,2,eng,Brown,
